0 AMZN 179.244 679 303
100 AMZN 148.769 64 337
200 AMZN 122.963 450 698
300 AMZN 123.007 980 328
400 AMZN 122.736 743 44
500 AMZN 118.61 809 23
600 AMZN 120.146 138 8
700 AMZN 115.482 681 232
800 AMZN 118.252 723 225
900 AMZN 115.511 819 341
1000 AMZN 123.002 365 563
1100 AMZN 130.202 457 464
1200 AMZN 132.568 633 69
1300 AMZN 137.29 636 90
1400 AMZN 145.301 269 614
1500 AMZN 146.315 595 823
1600 AMZN 144.043 371 264
1700 AMZN 142.46 475 892
1800 AMZN 144.824 499 586
1900 AMZN 146.516 53 199
2000 AMZN 151.215 288 635
2100 AMZN 157.314 389 180
2200 AMZN 158.497 991 309
2300 AMZN 162.056 734 933
2400 AMZN 166.395 742 813
2500 AMZN 158.852 416 779
2600 AMZN 156.217 374 874
2700 AMZN 156.927 731 516
2800 AMZN 155.419 980 328
2900 AMZN 155.17 853 759
3000 AMZN 150.029 391 205
3100 AMZN 152.887 382 205
3200 AMZN 148.119 322 915
3300 AMZN 151.765 334 225
3400 AMZN 149.903 819 341
3500 AMZN 157.729 76 892
3600 AMZN 165.855 256 397
3700 AMZN 169.971 510 167
3800 AMZN 171.156 119 75
3900 AMZN 181.139 990 919
4000 AMZN 184.082 538 826
4100 AMZN 178.729 383 866
4200 AMZN 180.351 653 786
4300 AMZN 178.321 596 553
4400 AMZN 182.616 684 945
4500 AMZN 191.708 169 764
4600 AMZN 194.502 505 622
4700 AMZN 199.735 731 426
4800 AMZN 207.315 278 15
4900 AMZN 202.98 660 167
5000 AMZN 198.06 519 623
5100 AMZN 197.532 123 386
5200 AMZN 197.093 546 51
5300 AMZN 192.085 972 812
5400 AMZN 195.255 870 663
5500 AMZN 191.934 382 73
5600 AMZN 192.291 58 419
5700 AMZN 192.9 129 494
5800 AMZN 190.496 179 921
5900 AMZN 197.972 64 342
6000 AMZN 197.108 338 877
6100 AMZN 208.04 748 764
6200 AMZN 213.887 845 712
6300 AMZN 215.291 958 707
6400 AMZN 219.499 429 154
6500 AMZN 219.007 147 397
6600 AMZN 218.737 979 677
6700 AMZN 216.694 931 863
6800 AMZN 217.372 604 264
6900 AMZN 221.558 159 437
7000 AMZN 231.02 886 949
7100 AMZN 231.848 420 493
7200 AMZN 237.311 973 740
7300 AMZN 241.81 896 98
7400 AMZN 236.417 416 250
7500 AMZN 235.309 223 186
7600 AMZN 232.746 731 516
7700 AMZN 234.052 304 986
7800 AMZN 231.335 45 812
7900 AMZN 226.89 914 457
8000 AMZN 230.385 691 56
8100 AMZN 223.895 28 708
8200 AMZN 226.935 334 225
8300 AMZN 228.558 675 286
8400 AMZN 235.309 141 22
8500 AMZN 234.216 41 66
8600 AMZN 245.17 935 944
8700 AMZN 249.78 113 144
8800 AMZN 251.393 532 973
8900 AMZN 255.383 439 41
9000 AMZN 254.585 142 845
9100 AMZN 255.1 385 944
9200 AMZN 252.165 673 609
9300 AMZN 259.835 469 231
9400 AMZN 258.117 306 154
9500 AMZN 271.127 43 903
9600 AMZN 270.314 783 460
9700 AMZN 275.962 934 449
9800 AMZN 276.678 360 177
9900 AMZN 270.66 519 623
10000 AMZN 270.434 859 657
10100 AMZN 267.412 466 189
10200 AMZN 265.465 972 742
10300 AMZN 267.876 502 477
10400 AMZN 262.394 187 622
10500 AMZN 266.493 905 551
10600 AMZN 264.505 765 245
10700 AMZN 265.229 332 386
10800 AMZN 264.065 499 373
10900 AMZN 268.545 867 864
11000 AMZN 275.724 563 709
11100 AMZN 284.113 2 199
11200 AMZN 286.456 938 17
11300 AMZN 291.371 603 495
11400 AMZN 287.67 286 63
11500 AMZN 291.551 932 606
11600 AMZN 289.352 977 429
11700 AMZN 290.468 785 35
11800 AMZN 296.658 216 357
11900 AMZN 304.281 141 737
12000 AMZN 307.313 585 103
12100 AMZN 304.847 5 724
12200 AMZN 316.592 176 20
12300 AMZN 305.068 625 838
12400 AMZN 313.552 405 972
12500 AMZN 320.488 701 103
12600 AMZN 321.18 186 539
12700 AMZN 324.142 218 967
12800 AMZN 322.38 91 963
12900 AMZN 320.027 900 386
13000 AMZN 315.761 947 381
13100 AMZN 308.305 777 17
13200 AMZN 312.708 839 164
13300 AMZN 308.698 874 101
13400 AMZN 307.329 600 144
13500 AMZN 306.082 659 844
13600 AMZN 302.025 392 913
13700 AMZN 302.626 574 3
13800 AMZN 316.815 45 715
13900 AMZN 303.411 996 512
14000 AMZN 308.153 395 405
14100 AMZN 304.072 315 148
14200 AMZN 313.61 611 649
14300 AMZN 312.627 720 577
14400 AMZN 311.75 342 615
14500 AMZN 313.681 755 491
14600 AMZN 309.176 178 615
14700 AMZN 314.031 64 778
14800 AMZN 321.509 820 226
14900 AMZN 323.117 360 438
15000 AMZN 327.776 116 724
15100 AMZN 328.895 931 785
15200 AMZN 334.398 760 959
15300 AMZN 327.348 101 844
15400 AMZN 327.632 122 701
15500 AMZN 324.462 243 500
15600 AMZN 318.476 728 492
15700 AMZN 325.455 232 406
15800 AMZN 325.521 889 632
15900 AMZN 316.122 444 134
16000 AMZN 315.616 816 821
16100 AMZN 317.066 631 753
16200 AMZN 320.27 190 37
16300 AMZN 324.682 465 630
16400 AMZN 320.627 906 216
16500 AMZN 317.584 208 952
16600 AMZN 322.447 867 293
16700 AMZN 327.92 536 629
16800 AMZN 330.144 877 161
16900 AMZN 323.217 559 486
17000 AMZN 323.421 672 26
17100 AMZN 325.257 596 132
17200 AMZN 331.927 761 86
