0 MSFT 99.955 848 196
100 MSFT 112.957 848 827
200 MSFT 122.407 547 986
300 MSFT 122.027 107 225
400 MSFT 120.551 337 100
500 MSFT 121.851 229 221
600 MSFT 122.358 908 107
700 MSFT 122.648 66 600
800 MSFT 118.869 335 419
900 MSFT 115.659 613 330
1000 MSFT 124.653 399 806
1100 MSFT 132.272 778 549
1200 MSFT 135.983 334 180
1300 MSFT 141.298 276 675
1400 MSFT 148.697 785 750
1500 MSFT 146.849 37 795
1600 MSFT 138.621 526 528
1700 MSFT 144.597 288 953
1800 MSFT 142.025 884 841
1900 MSFT 145.854 188 975
2000 MSFT 149.371 108 110
2100 MSFT 158.486 562 920
2200 MSFT 163.646 884 306
2300 MSFT 163.445 685 793
2400 MSFT 169.527 484 257
2500 MSFT 161.964 619 945
2600 MSFT 160.214 474 333
2700 MSFT 157.921 34 479
2800 MSFT 150.442 269 113
2900 MSFT 153.743 966 407
3000 MSFT 149.544 461 331
3100 MSFT 156.083 415 459
3200 MSFT 153.838 646 989
3300 MSFT 155.51 450 490
3400 MSFT 153.062 977 920
3500 MSFT 153.874 624 156
3600 MSFT 159.607 990 927
3700 MSFT 167.503 235 286
3800 MSFT 171.496 336 979
3900 MSFT 181.658 278 618
4000 MSFT 183.306 141 395
4100 MSFT 182.376 698 756
4200 MSFT 179.334 432 454
4300 MSFT 183.127 957 384
4400 MSFT 181.244 998 790
4500 MSFT 184.6 979 821
4600 MSFT 192.758 4 4
4700 MSFT 199.024 842 154
4800 MSFT 200.53 885 80
4900 MSFT 204.594 548 752
5000 MSFT 208.644 943 460
5100 MSFT 204.073 854 331
5200 MSFT 200.134 487 222
5300 MSFT 196.48 540 353
5400 MSFT 192.364 674 900
5500 MSFT 192.907 366 771
5600 MSFT 196.735 979 14
5700 MSFT 196.319 849 627
5800 MSFT 189.693 191 51
5900 MSFT 193.23 61 456
6000 MSFT 192.595 606 146
6100 MSFT 192.928 123 602
6200 MSFT 200.746 973 286
6300 MSFT 207.576 488 656
6400 MSFT 210.313 129 579
6500 MSFT 221.054 817 721
6600 MSFT 222.814 532 277
6700 MSFT 218.726 895 236
6800 MSFT 217.721 891 990
6900 MSFT 221.735 817 851
7000 MSFT 221.016 596 471
7100 MSFT 223.289 831 129
7200 MSFT 229.145 54 390
7300 MSFT 235.367 769 556
7400 MSFT 236.576 475 103
7500 MSFT 239.179 486 945
7600 MSFT 243.334 132 517
7700 MSFT 241.185 687 899
7800 MSFT 239.241 133 25
7900 MSFT 235.465 731 445
8000 MSFT 228.086 354 371
8100 MSFT 230.293 131 599
8200 MSFT 230.659 479 735
8300 MSFT 226.631 436 469
8400 MSFT 225.181 247 404
8500 MSFT 231.307 438 163
8600 MSFT 228.26 27 688
8700 MSFT 232.758 314 446
8800 MSFT 239.898 9 874
8900 MSFT 245.141 201 462
9000 MSFT 249.793 747 363
9100 MSFT 254.285 100 461
9200 MSFT 258.22 739 264
9300 MSFT 257.04 594 297
9400 MSFT 254.944 713 167
9500 MSFT 258.812 906 813
9600 MSFT 256.533 632 808
9700 MSFT 259.343 489 765
9800 MSFT 265.163 322 251
9900 MSFT 271.973 906 181
10000 MSFT 271.731 530 524
10100 MSFT 277.18 303 332
10200 MSFT 279.715 111 833
10300 MSFT 276.69 271 461
10400 MSFT 275.558 422 3
10500 MSFT 269.019 780 408
10600 MSFT 266.21 720 746
10700 MSFT 269.058 719 325
10800 MSFT 267.188 842 192
10900 MSFT 266.775 830 679
11000 MSFT 262.908 985 497
11100 MSFT 266.826 944 582
11200 MSFT 262.538 326 706
11300 MSFT 266.806 2 959
11400 MSFT 276.835 155 527
11500 MSFT 279.457 556 994
11600 MSFT 284.269 76 838
11700 MSFT 291.112 775 340
11800 MSFT 293.205 608 240
11900 MSFT 286.71 14 883
12000 MSFT 293.082 633 885
12100 MSFT 290.593 592 619
12200 MSFT 291.753 455 954
12300 MSFT 290.166 394 368
12400 MSFT 306.925 184 607
12500 MSFT 308.036 568 773
12600 MSFT 307.622 945 812
12700 MSFT 316.776 228 845
12800 MSFT 317.424 300 964
12900 MSFT 314.002 304 307
13000 MSFT 321.845 831 136
13100 MSFT 319.653 158 819
13200 MSFT 327.913 608 172
13300 MSFT 320.864 891 424
13400 MSFT 319.383 934 972
13500 MSFT 311.547 51 670
13600 MSFT 304.537 170 831
13700 MSFT 309.049 68 56
13800 MSFT 309.899 442 512
13900 MSFT 304.702 259 348
14000 MSFT 306.268 421 150
14100 MSFT 303.974 231 261
14200 MSFT 309.31 847 41
14300 MSFT 309.724 614 202
14400 MSFT 304.839 788 92
14500 MSFT 306.115 805 363
14600 MSFT 311.118 810 973
14700 MSFT 316.911 618 715
14800 MSFT 306.157 213 618
14900 MSFT 308.025 622 893
15000 MSFT 311.99 25 533
15100 MSFT 317.663 694 33
15200 MSFT 324.237 762 248
15300 MSFT 329.203 467 138
15400 MSFT 326.972 938 84
15500 MSFT 331.888 432 945
15600 MSFT 332.171 382 205
15700 MSFT 324.714 183 237
15800 MSFT 318.808 736 469
15900 MSFT 318.173 108 727
16000 MSFT 324.646 264 759
16100 MSFT 323.084 296 783
16200 MSFT 319.826 946 413
16300 MSFT 318.388 823 333
16400 MSFT 316.72 866 856
16500 MSFT 323.072 518 860
16600 MSFT 321.396 127 573
16700 MSFT 319.681 489 900
16800 MSFT 321.532 659 265
16900 MSFT 325.883 60 586
17000 MSFT 329.68 268 44
17100 MSFT 321.003 213 618
17200 MSFT 322.295 253 826
17300 MSFT 324.901 750 561
17400 MSFT 333.978 431 77
