0 GOOGL 120.316 617 466
100 GOOGL 122.604 387 564
200 GOOGL 119.071 911 739
300 GOOGL 121.817 82 214
400 GOOGL 121.683 764 425
500 GOOGL 119.215 146 722
600 GOOGL 121.321 786 986
700 GOOGL 121.059 943 975
800 GOOGL 120.94 422 492
900 GOOGL 126.089 830 679
1000 GOOGL 125.03 458 537
1100 GOOGL 132.095 821 712
1200 GOOGL 137.225 482 926
1300 GOOGL 145.313 641 923
1400 GOOGL 148.114 705 987
1500 GOOGL 142.04 552 457
1600 GOOGL 147.108 416 573
1700 GOOGL 144.438 34 718
1800 GOOGL 147.037 445 705
1900 GOOGL 148.911 845 694
2000 GOOGL 154.014 133 477
2100 GOOGL 161.553 723 367
2200 GOOGL 157.418 738 147
2300 GOOGL 161.148 549 300
2400 GOOGL 165.671 761 92
2500 GOOGL 158.951 953 971
2600 GOOGL 162.185 476 210
2700 GOOGL 159.352 190 235
2800 GOOGL 152.783 464 98
2900 GOOGL 154.889 310 884
3000 GOOGL 155.139 721 668
3100 GOOGL 149.396 153 285
3200 GOOGL 155.967 549 153
3300 GOOGL 155.588 79 565
3400 GOOGL 150.688 743 556
3500 GOOGL 157.174 166 894
3600 GOOGL 159.694 840 724
3700 GOOGL 168.139 82 78
3800 GOOGL 172.646 330 253
3900 GOOGL 181.855 999 712
4000 GOOGL 183.334 154 206
4100 GOOGL 178.154 391 104
4200 GOOGL 183.318 500 390
4300 GOOGL 183.437 162 850
4400 GOOGL 185.123 780 867
4500 GOOGL 180.961 444 825
4600 GOOGL 190.341 133 813
4700 GOOGL 199.358 398 652
4800 GOOGL 194.421 692 591
4900 GOOGL 201.526 575 561
5000 GOOGL 210.477 634 649
5100 GOOGL 198.402 175 742
5200 GOOGL 202.014 929 48
5300 GOOGL 197.406 632 762
5400 GOOGL 190.808 803 887
5500 GOOGL 195.674 756 880
5600 GOOGL 193.423 188 173
5700 GOOGL 192.774 992 447
5800 GOOGL 195.297 979 231
5900 GOOGL 189.198 768 881
6000 GOOGL 196.094 374 567
6100 GOOGL 198.995 64 252
6200 GOOGL 197.392 200 350
6300 GOOGL 202.897 342 662
6400 GOOGL 208.786 400 474
6500 GOOGL 212.979 671 836
6600 GOOGL 222.713 926 452
6700 GOOGL 219.368 482 246
6800 GOOGL 219.717 467 445
6900 GOOGL 220.727 631 750
7000 GOOGL 222.072 402 344
7100 GOOGL 220.77 812 950
7200 GOOGL 229.5 555 57
7300 GOOGL 236.445 815 389
7400 GOOGL 228.483 692 815
7500 GOOGL 237.568 48 747
7600 GOOGL 247.308 653 949
7700 GOOGL 235.435 142 927
7800 GOOGL 237.99 476 541
7900 GOOGL 234.696 526 920
8000 GOOGL 231.045 351 807
8100 GOOGL 230.737 791 556
8200 GOOGL 230.328 684 668
8300 GOOGL 224.552 424 624
8400 GOOGL 228.529 226 753
8500 GOOGL 230.213 513 789
8600 GOOGL 226.09 953 287
8700 GOOGL 239.365 786 575
8800 GOOGL 236.058 323 131
8900 GOOGL 244.351 276 754
9000 GOOGL 246.473 648 152
9100 GOOGL 256.296 341 422
9200 GOOGL 258.589 765 977
9300 GOOGL 253.609 344 685
9400 GOOGL 258.411 31 82
9500 GOOGL 256.524 259 469
9600 GOOGL 257.175 579 133
9700 GOOGL 260.467 819 529
9800 GOOGL 271.077 535 221
9900 GOOGL 272.434 79 390
10000 GOOGL 274.687 834 383
10100 GOOGL 279.453 605 505
10200 GOOGL 279.14 572 619
10300 GOOGL 273.837 768 960
10400 GOOGL 270.041 9 979
10500 GOOGL 267.895 201 343
10600 GOOGL 265.908 254 645
10700 GOOGL 269.07 95 799
10800 GOOGL 271.015 80 639
10900 GOOGL 261.931 999 624
11000 GOOGL 268.732 757 153
11100 GOOGL 267.588 637 239
11200 GOOGL 265.991 538 862
11300 GOOGL 270.232 565 139
11400 GOOGL 270.632 303 251
11500 GOOGL 276.986 325 944
11600 GOOGL 283.072 892 162
11700 GOOGL 290.844 682 39
11800 GOOGL 294.706 931 421
11900 GOOGL 286.758 459 567
12000 GOOGL 290.553 283 79
12100 GOOGL 292.852 903 506
12200 GOOGL 294.868 416 909
12300 GOOGL 290.658 503 461
12400 GOOGL 305.353 678 908
12500 GOOGL 307.405 401 362
12600 GOOGL 311.196 2 534
12700 GOOGL 317.376 340 369
12800 GOOGL 316.034 359 800
12900 GOOGL 308.928 511 67
13000 GOOGL 319.367 449 336
13100 GOOGL 320.424 291 721
13200 GOOGL 323.841 712 930
13300 GOOGL 319.458 821 710
13400 GOOGL 317.012 721 58
13500 GOOGL 307.337 227 138
13600 GOOGL 310.396 169 376
13700 GOOGL 312.458 426 235
13800 GOOGL 307.711 289 268
13900 GOOGL 308.587 51 271
14000 GOOGL 306.018 392 871
14100 GOOGL 302.717 316 483
14200 GOOGL 310.782 800 937
14300 GOOGL 310.534 845 628
14400 GOOGL 306.344 600 450
14500 GOOGL 304.825 178 746
14600 GOOGL 305.033 192 915
14700 GOOGL 312.56 335 487
14800 GOOGL 313.105 753 350
14900 GOOGL 308.956 228 339
15000 GOOGL 310.342 870 849
15100 GOOGL 313.473 261 953
15200 GOOGL 316.065 488 294
15300 GOOGL 326.62 74 520
15400 GOOGL 326.499 983 223
15500 GOOGL 328.338 955 439
15600 GOOGL 334.967 833 765
15700 GOOGL 327.44 854 462
15800 GOOGL 325.181 947 412
15900 GOOGL 319.214 730 516
16000 GOOGL 318.179 796 32
16100 GOOGL 326.959 873 765
16200 GOOGL 322.268 216 938
16300 GOOGL 320.494 432 325
16400 GOOGL 317.807 449 944
16500 GOOGL 316.764 384 341
16600 GOOGL 325.375 244 802
16700 GOOGL 326.729 798 328
16800 GOOGL 320.735 878 301
16900 GOOGL 320.262 225 712
17000 GOOGL 318.724 368 102
17100 GOOGL 328.835 163 909
17200 GOOGL 322.626 380 794
17300 GOOGL 326.146 265 39
17400 GOOGL 324.81 362 289
17500 GOOGL 325.229 596 540
17600 GOOGL 333.65 723 306
